## [iView]
## Converted from:	C:\Users\Jessica\Desktop\Manip SMI\Tests\Oeil droit\subject-23.idf
## Date:	21.03.2017 17:15:00
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	126
## Uses Plane File:	False
## Number of Samples:	42160                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	participant                                                                                                                                                                                                                                                     
## Description:	experiment                                                                                                                                                                                                                                                      
## [Calibration]
## Calibration Type:	9-point
## Calibration Area:	1366	768
## Calibration Point 0:	Position(684;385)
## Calibration Point 1:	Position(68;38)
## Calibration Point 2:	Position(1300;38)
## Calibration Point 3:	Position(68;732)
## Calibration Point 4:	Position(1300;732)
## Calibration Point 5:	Position(68;385)
## Calibration Point 6:	Position(684;38)
## Calibration Point 7:	Position(1300;385)
## Calibration Point 8:	Position(684;732)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IRX0940001-1426
## Operating System :	6.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	R POR X [px]	R POR Y [px]	Frame	Aux1
416772751	SMP	2	683.75	398.58		
416776743	SMP	2	683.15	399.60		
416780737	SMP	2	682.15	401.00		
416784744	SMP	2	681.34	401.52		
416788750	SMP	2	681.59	401.78		
416792745	SMP	2	681.12	401.70		
416798545	SMP	2	680.41	403.98		
416801216	SMP	2	679.75	402.93		
416804730	SMP	2	679.66	405.57		
416808737	SMP	2	679.51	402.41		
416812734	SMP	2	679.93	405.35		
416816746	SMP	2	679.61	404.16		
416820752	SMP	2	679.68	401.90		
416824735	SMP	2	679.57	401.58		
416828733	SMP	2	679.87	403.50		
416832743	SMP	2	679.45	401.07		
416836752	SMP	2	679.21	398.86		
416840737	SMP	2	679.28	399.66		
416844732	SMP	2	678.99	401.26		
416848735	SMP	2	678.21	400.01		
416852779	SMP	2	678.15	402.74		
416856748	SMP	2	677.87	402.53		
416860737	SMP	2	677.03	405.34		
416864739	SMP	2	676.77	403.97		
416868748	SMP	2	676.74	405.49		
416872751	SMP	2	677.22	403.45		
416876737	SMP	2	667.39	402.18		
416880745	SMP	2	636.41	404.93		
416884752	SMP	2	597.21	392.12		
416888742	SMP	2	569.28	393.73		
416892732	SMP	2	522.59	380.20		
416896741	SMP	2	491.62	362.41		
416900755	SMP	2	478.89	357.56		
416904735	SMP	2	425.75	357.23		
416908729	SMP	2	420.04	368.25		
416912756	SMP	2	407.82	366.40		
416916741	SMP	2	408.36	356.50		
416920748	SMP	2	408.39	355.57		
416924731	SMP	2	406.59	352.19		
416928758	SMP	2	404.12	351.50		
416932754	SMP	2	402.81	345.22		
416936753	SMP	2	401.79	341.36		
416940733	SMP	2	400.19	343.54		
416944739	SMP	2	399.02	350.00		
416948731	SMP	2	397.32	344.02		
416952742	SMP	2	396.13	346.26		
416956737	SMP	2	395.38	351.33		
416960734	SMP	2	394.68	349.63		
416964727	SMP	2	394.53	339.75		
416968742	SMP	2	394.38	351.64		
416972819	SMP	2	394.47	356.62		
416976734	SMP	2	395.24	353.10		
416980734	SMP	2	394.78	349.07		
416984731	SMP	2	395.06	351.78		
416988738	SMP	2	395.38	356.91		
416992722	SMP	2	396.75	361.22		
416996750	SMP	2	397.33	365.70		
417000787	SMP	2	397.71	358.75		
417004734	SMP	2	397.87	355.92		
417008718	SMP	2	396.69	357.83		
417012749	SMP	2	396.47	358.81		
417016734	SMP	2	396.64	356.14		
417020745	SMP	2	396.05	354.67		
417024723	SMP	2	395.06	359.03		
417028750	SMP	2	394.62	353.52		
417032728	SMP	2	393.32	347.57		
417036737	SMP	2	392.98	352.19		
417040714	SMP	2	392.50	348.05		
417044767	SMP	2	391.83	347.46		
417048749	SMP	2	391.52	347.12		
417052724	SMP	2	390.98	347.16		
417056719	SMP	2	390.99	346.03		
417060722	SMP	2	389.49	343.12		
417064723	SMP	2	388.95	345.16		
417068752	SMP	2	393.77	342.94		
417072740	SMP	2	419.85	336.04		
417076722	SMP	2	469.15	322.23		
417080723	SMP	2	491.02	276.46		
417084768	SMP	2	529.79	265.01		
417088719	SMP	2	570.61	201.74		
417092720	SMP	2	615.84	206.89		
417096724	SMP	2	648.36	180.46		
417100774	SMP	2	687.25	168.87		
417104748	SMP	2	750.74	133.09		
417108721	SMP	2	776.57	123.94		
417112729	SMP	2	837.22	130.19		
417116747	SMP	2	891.16	130.79		
417120723	SMP	2	910.67	117.21		
417124719	SMP	2	936.88	119.68		
417128721	SMP	2	973.91	119.70		
417132718	SMP	2	985.63	128.53		
417136730	SMP	2	962.04	121.61		
417140721	SMP	2	973.25	120.51		
417144720	SMP	2	936.44	117.64		
417148720	SMP	2	967.52	116.47		
417152709	SMP	2	974.87	115.79		
417156735	SMP	2	982.81	115.66		
417160722	SMP	2	974.67	115.07		
417164727	SMP	2	973.47	118.69		
417168713	SMP	2	978.99	120.14		
417172732	SMP	2	980.10	120.15		
417176735	SMP	2	982.51	117.20		
417180738	SMP	2	982.04	115.85		
417184714	SMP	2	982.92	117.24		
417188722	SMP	2	984.46	118.89		
417192741	SMP	2	986.47	122.56		
417196723	SMP	2	992.14	123.39		
417200773	SMP	2	987.81	122.92		
417204713	SMP	2	987.04	123.73		
417208751	SMP	2	989.00	119.24		
417212739	SMP	2	991.18	118.14		
417216706	SMP	2	987.21	122.22		
417220720	SMP	2	983.44	120.05		
417224764	SMP	2	978.57	116.82		
417228734	SMP	2	977.22	115.89		
417232706	SMP	2	976.68	117.38		
417236725	SMP	2	981.15	115.28		
417240741	SMP	2	970.03	111.20		
417244715	SMP	2	972.68	110.07		
417248703	SMP	2	969.78	107.90		
417252723	SMP	2	970.11	105.60		
417256742	SMP	2	969.14	102.77		
417260718	SMP	2	971.25	102.37		
417264702	SMP	2	970.84	101.91		
417268720	SMP	2	973.75	103.31		
417272736	SMP	2	973.41	103.76		
417276733	SMP	2	976.19	103.70		
417280702	SMP	2	977.25	104.31		
417284716	SMP	2	987.61	105.59		
417288716	SMP	2	1049.01	115.70		
417292719	SMP	2	1020.68	130.96		
417296710	SMP	2	1037.17	123.63		
417300731	SMP	2	1013.40	123.50		
417304728	SMP	2	1035.53	127.95		
417308716	SMP	2	1028.42	131.46		
417312716	SMP	2	1028.19	134.50		
417316710	SMP	2	1035.78	139.21		
417320728	SMP	2	1037.09	142.56		
417324712	SMP	2	1036.69	143.66		
417328714	SMP	2	1033.83	143.05		
417332708	SMP	2	1032.62	143.13		
417336722	SMP	2	1033.01	142.83		
417340714	SMP	2	1032.38	142.78		
417344713	SMP	2	1035.23	144.62		
417348708	SMP	2	1032.40	145.27		
417352743	SMP	2	1040.43	148.46		
417356719	SMP	2	1043.46	148.57		
417360696	SMP	2	1046.69	150.75		
417364740	SMP	2	1041.71	149.42		
417368735	SMP	2	1049.03	149.55		
417372708	SMP	2	1049.96	148.22		
417376701	SMP	2	1054.43	150.31		
417380729	SMP	2	1056.42	149.87		
417384670	SMP	2	1062.18	150.67		
417388718	SMP	2	1065.14	152.11		
417392696	SMP	2	1063.31	154.87		
417396702	SMP	2	1066.35	150.24		
417400735	SMP	2	1067.20	152.25		
417404726	SMP	2	1067.91	151.46		
417408697	SMP	2	1069.79	150.14		
417412753	SMP	2	1071.41	150.40		
417416726	SMP	2	1071.67	151.58		
417420710	SMP	2	1072.48	153.64		
417424691	SMP	2	1071.21	151.26		
417428708	SMP	2	1071.63	153.62		
417432738	SMP	2	1070.56	152.20		
417436726	SMP	2	1070.25	152.10		
417440700	SMP	2	1068.01	154.21		
417444704	SMP	2	1047.70	151.22		
417448733	SMP	2	1012.06	149.89		
417452722	SMP	2	963.00	144.66		
417456698	SMP	2	933.34	142.98		
417460701	SMP	2	901.64	134.57		
417464727	SMP	2	897.62	130.33		
417468722	SMP	2	884.53	129.48		
417472706	SMP	2	867.97	126.34		
417476703	SMP	2	873.42	127.74		
417480744	SMP	2	878.09	126.38		
417484727	SMP	2	873.92	123.37		
417488697	SMP	2	876.50	123.40		
417492712	SMP	2	876.03	123.16		
417496742	SMP	2	874.91	121.00		
417500717	SMP	2	870.93	121.60		
417504700	SMP	2	869.65	122.78		
417508698	SMP	2	865.76	121.84		
417512722	SMP	2	862.37	122.63		
417516706	SMP	2	864.76	124.89		
417520700	SMP	2	862.13	123.02		
417524694	SMP	2	864.57	121.56		
417528726	SMP	2	861.65	122.17		
417532707	SMP	2	859.18	122.61		
417536701	SMP	2	857.57	120.43		
417540707	SMP	2	856.41	120.76		
417544693	SMP	2	856.09	119.89		
417548709	SMP	2	856.80	119.35		
417552708	SMP	2	857.05	119.34		
417556697	SMP	2	857.03	116.83		
417560703	SMP	2	857.81	116.88		
417564697	SMP	2	858.15	116.86		
417568708	SMP	2	855.43	114.46		
417572717	SMP	2	855.66	113.31		
417576722	SMP	2	856.96	111.12		
417580700	SMP	2	856.80	108.79		
417584747	SMP	2	858.99	108.02		
417588706	SMP	2	860.64	108.93		
417592699	SMP	2	861.68	108.27		
417596698	SMP	2	863.63	107.14		
417600701	SMP	2	865.59	106.11		
417604730	SMP	2	866.57	105.52		
417608709	SMP	2	868.58	103.14		
417612696	SMP	2	869.77	103.10		
417616707	SMP	2	869.83	102.86		
417620711	SMP	2	871.38	102.57		
417624703	SMP	2	871.45	102.51		
417628696	SMP	2	871.28	103.65		
417632696	SMP	2	870.24	101.72		
417636724	SMP	2	870.44	101.65		
417640701	SMP	2	868.84	100.74		
417644697	SMP	2	868.63	100.84		
417648682	SMP	2	867.93	100.04		
417652705	SMP	2	866.62	100.39		
417656719	SMP	2	864.06	100.98		
417660698	SMP	2	865.32	100.02		
417664584	SMP	2	867.64	101.43		
417668709	SMP	2	867.50	101.55		
417672692	SMP	2	882.14	102.94		
417676684	SMP	2	924.43	108.51		
417680715	SMP	2	965.90	105.25		
417684720	SMP	2	972.59	102.67		
417688707	SMP	2	979.11	106.94		
417692693	SMP	2	985.34	107.17		
417696682	SMP	2	987.09	106.34		
417700709	SMP	2	987.90	109.29		
417704650	SMP	2	983.16	109.95		
417708694	SMP	2	986.11	113.97		
417712554	SMP	2	979.58	115.74		
417716710	SMP	2	989.53	116.43		
417720710	SMP	2	982.78	113.77		
417724741	SMP	2	984.22	115.12		
417728688	SMP	2	982.30	116.55		
417732676	SMP	2	986.58	116.74		
417736719	SMP	2	980.08	117.38		
417740696	SMP	2	983.85	120.44		
417744554	SMP	2	982.69	122.25		
417748686	SMP	2	985.15	122.43		
417752701	SMP	2	985.62	121.17		
417756715	SMP	2	992.39	120.25		
417760566	SMP	2	989.61	120.87		
417764685	SMP	2	993.25	120.66		
417768598	SMP	2	996.49	121.97		
417772716	SMP	2	994.77	124.38		
417776699	SMP	2	989.12	124.17		
417780680	SMP	2	992.99	125.75		
417784748	SMP	2	991.05	125.42		
417788726	SMP	2	992.99	125.56		
417792697	SMP	2	987.48	124.25		
417796696	SMP	2	988.88	126.20		
417800691	SMP	2	987.24	126.93		
417804699	SMP	2	988.96	127.47		
417808574	SMP	2	984.93	127.71		
417812687	SMP	2	993.88	128.62		
417816686	SMP	2	1001.76	127.47		
417820698	SMP	2	989.95	128.36		
417824571	SMP	2	994.16	127.41		
417828686	SMP	2	990.73	127.83		
417832685	SMP	2	979.70	127.88		
417836696	SMP	2	967.69	128.74		
417840568	SMP	2	935.13	127.99		
417844684	SMP	2	888.60	127.87		
417848721	SMP	2	866.31	129.05		
417852704	SMP	2	849.82	128.27		
417856563	SMP	2	831.75	129.09		
417860675	SMP	2	834.39	130.83		
417864704	SMP	2	826.13	131.91		
417868704	SMP	2	829.12	133.08		
417872562	SMP	2	829.96	133.68		
417876700	SMP	2	824.43	133.00		
417880688	SMP	2	829.44	133.25		
417884686	SMP	2	827.98	133.24		
417888556	SMP	2	825.63	134.01		
417892703	SMP	2	825.26	133.49		
417896688	SMP	2	824.81	133.00		
417900683	SMP	2	825.54	130.35		
417904553	SMP	2	825.24	130.17		
417908700	SMP	2	826.68	127.65		
417912709	SMP	2	828.57	124.57		
417916699	SMP	2	827.01	122.23		
417924204	SMP	2	827.33	122.89		
417926416	SMP	2	826.43	122.66		
417928702	SMP	2	826.38	119.56		
417932683	SMP	2	825.43	119.88		
417936553	SMP	2	820.93	119.75		
417940681	SMP	2	820.92	120.87		
417944704	SMP	2	816.90	121.13		
417948560	SMP	2	817.40	120.99		
417952555	SMP	2	814.07	120.80		
417956558	SMP	2	814.10	121.69		
417960583	SMP	2	813.03	122.92		
417964561	SMP	2	810.88	122.88		
417968579	SMP	2	811.60	123.47		
417972562	SMP	2	809.03	123.30		
417976557	SMP	2	809.31	123.98		
417980598	SMP	2	810.47	124.89		
417984556	SMP	2	809.76	124.43		
417988557	SMP	2	811.57	125.82		
417992554	SMP	2	810.49	125.19		
417996575	SMP	2	812.06	123.83		
418000552	SMP	2	811.98	122.16		
418004564	SMP	2	814.06	122.92		
418008562	SMP	2	815.60	122.68		
418012579	SMP	2	809.18	120.45		
418016545	SMP	2	794.28	119.84		
418020559	SMP	2	774.18	119.09		
418024556	SMP	2	778.52	119.10		
418028574	SMP	2	779.30	117.86		
418032550	SMP	2	767.84	116.10		
418036608	SMP	2	771.66	114.84		
418040566	SMP	2	768.55	113.92		
418044565	SMP	2	769.45	113.71		
418048549	SMP	2	767.00	111.20		
418052577	SMP	2	765.40	107.42		
418056573	SMP	2	765.53	106.92		
418060578	SMP	2	766.04	107.33		
418064546	SMP	2	767.47	106.01		
418068565	SMP	2	768.19	105.43		
418072557	SMP	2	768.63	106.41		
418076580	SMP	2	770.44	105.65		
418080551	SMP	2	770.35	105.61		
418084541	SMP	2	769.41	105.96		
418088564	SMP	2	768.27	106.33		
418092553	SMP	2	768.16	105.09		
418096558	SMP	2	770.26	106.10		
418100563	SMP	2	769.77	106.52		
418104557	SMP	2	769.12	105.47		
418108564	SMP	2	770.23	106.97		
418112554	SMP	2	769.92	104.48		
418116550	SMP	2	769.44	103.85		
418120555	SMP	2	771.43	102.70		
418124547	SMP	2	769.68	102.90		
418128539	SMP	2	770.41	102.94		
418132568	SMP	2	773.99	102.45		
418136564	SMP	2	774.59	103.13		
418140551	SMP	2	775.33	103.81		
418144542	SMP	2	777.99	104.31		
418148570	SMP	2	778.99	106.49		
418152565	SMP	2	780.48	105.82		
418156550	SMP	2	780.36	107.38		
418160540	SMP	2	778.46	107.44		
418164565	SMP	2	779.81	108.17		
418168869	SMP	2	777.82	107.74		
418172558	SMP	2	779.43	108.58		
418176531	SMP	2	773.97	107.75		
418180560	SMP	2	772.09	106.49		
418184563	SMP	2	773.78	108.93		
418188561	SMP	2	770.30	107.16		
418192565	SMP	2	768.03	105.13		
418196578	SMP	2	772.20	105.70		
418200551	SMP	2	776.34	106.63		
418204556	SMP	2	772.17	106.91		
418208541	SMP	2	772.67	107.41		
418212547	SMP	2	776.26	109.35		
418216569	SMP	2	773.72	110.79		
418220561	SMP	2	773.64	111.98		
418224542	SMP	2	774.16	112.19		
418228560	SMP	2	771.88	111.71		
418232560	SMP	2	770.63	112.06		
418236550	SMP	2	770.11	112.54		
418240544	SMP	2	772.17	113.74		
418244541	SMP	2	770.57	112.53		
418248537	SMP	2	773.03	109.19		
418252573	SMP	2	773.03	110.47		
418256539	SMP	2	774.43	107.74		
418260538	SMP	2	774.25	107.26		
418264540	SMP	2	776.07	107.19		
418268627	SMP	2	780.18	107.01		
418272554	SMP	2	776.90	107.53		
418276542	SMP	2	776.75	107.63		
418280538	SMP	2	777.58	107.08		
418284561	SMP	2	776.65	105.45		
418288553	SMP	2	776.47	105.80		
418292533	SMP	2	772.34	104.90		
418296529	SMP	2	784.50	107.65		
418300558	SMP	2	802.62	109.77		
418304545	SMP	2	859.01	109.56		
418308539	SMP	2	889.10	109.91		
418312536	SMP	2	906.95	108.81		
418316560	SMP	2	939.03	105.56		
418320542	SMP	2	985.29	102.22		
418324534	SMP	2	980.17	104.15		
418328534	SMP	2	966.74	103.67		
418332565	SMP	2	978.72	85.02		
418336556	SMP	2	980.40	76.76		
418340533	SMP	2	972.08	74.72		
418344535	SMP	2	963.82	69.20		
418348562	SMP	2	968.76	71.33		
418352599	SMP	2	975.51	98.88		
418356563	SMP	2	975.27	87.74		
418357863	MSG	2	# Message: Le sujet a repondu
418360547	SMP	2	983.99	111.39		
418364552	SMP	2	984.02	120.91		
418368534	SMP	2	997.20	132.64		
418372538	SMP	2	1008.37	131.78		
418376545	SMP	2	995.14	133.96		
418380564	SMP	2	995.01	137.22		
418384525	SMP	2	1006.12	135.69		
418388540	SMP	2	986.41	132.28		
418392537	SMP	2	982.57	116.25		
418396557	SMP	2	997.16	87.76		
418400532	SMP	2	1002.32	98.78		
418404541	SMP	2	1000.77	84.89		
418408537	SMP	2	999.63	76.31		
418412560	SMP	2	1004.15	79.39		
418416541	SMP	2	999.57	77.50		
418420544	SMP	2	1004.11	73.70		
418424538	SMP	2	1008.20	69.07		
418428565	SMP	2	1008.60	66.08		
418432527	SMP	2	1010.83	74.03		
418436552	SMP	2	1008.76	66.14		
418438533	MSG	2	# Message: stop_trial  distractor 5 tgt_hor 262 tgt_vert -262 cor_resp 1 sub_resp 1 tim_resp 1681
420180352	SMP	3	687.99	416.43		
420181679	MSG	3	# Message: Starting wait for fixation period
420181700	MSG	3	# Message: stop_fixation
420182061	MSG	3	# Message: start_trial 2 C:\Users\Jessica\Desktop\Manip SMI\Images_finales\face5.png
420184351	SMP	3	688.09	415.61		
420188340	SMP	3	688.02	414.48		
420192317	SMP	3	688.08	412.64		
420196340	SMP	3	687.71	411.99		
420200330	SMP	3	687.69	411.42		
420204352	SMP	3	687.78	410.79		
420208320	SMP	3	688.17	410.55		
420212338	SMP	3	687.86	411.78		
420216328	SMP	3	687.58	411.13		
420220321	SMP	3	687.40	411.08		
420224322	SMP	3	686.72	409.86		
420228332	SMP	3	686.37	408.55		
420232346	SMP	3	686.56	407.09		
420236311	SMP	3	686.65	406.86		
420240308	SMP	3	687.19	407.03		
420244327	SMP	3	687.85	408.92		
420248344	SMP	3	687.63	407.51		
420252332	SMP	3	687.72	408.86		
420256319	SMP	3	688.11	407.03		
420260319	SMP	3	689.50	408.01		
420264341	SMP	3	689.57	408.32		
420268322	SMP	3	689.09	410.37		
420272392	SMP	3	688.37	411.95		
420276318	SMP	3	687.93	413.99		
420280344	SMP	3	686.93	412.06		
420284321	SMP	3	687.36	413.71		
420288348	SMP	3	685.94	412.43		
420292320	SMP	3	685.83	414.93		
420296334	SMP	3	685.02	413.29		
420300340	SMP	3	684.35	413.80		
420304351	SMP	3	682.46	413.98		
420308322	SMP	3	682.35	411.68		
420312339	SMP	3	682.07	411.95		
420316321	SMP	3	681.56	410.45		
420320308	SMP	3	681.56	408.37		
420324326	SMP	3	681.73	408.57		
420328346	SMP	3	681.65	407.83		
420332319	SMP	3	682.44	407.42		
420336304	SMP	3	683.71	406.03		
420340328	SMP	3	684.15	405.81		
420344384	SMP	3	684.60	404.16		
420348325	SMP	3	684.71	402.37		
420352300	SMP	3	684.42	404.51		
420356323	SMP	3	684.78	402.63		
420360348	SMP	3	685.63	403.85		
420364322	SMP	3	684.20	403.61		
420368309	SMP	3	684.18	403.66		
420372321	SMP	3	683.77	405.28		
420376345	SMP	3	683.84	405.20		
420380322	SMP	3	683.16	406.32		
420384304	SMP	3	681.99	406.24		
420388321	SMP	3	682.06	406.09		
420392342	SMP	3	681.60	406.77		
420396323	SMP	3	682.56	404.98		
420400304	SMP	3	686.42	405.90		
420404329	SMP	3	701.24	405.13		
420408358	SMP	3	741.65	406.04		
420412333	SMP	3	793.57	408.62		
420416302	SMP	3	814.30	403.25		
420420309	SMP	3	846.93	406.56		
420424339	SMP	3	890.00	405.67		
420428331	SMP	3	909.89	403.36		
420432302	SMP	3	947.09	405.07		
420436308	SMP	3	969.69	405.75		
420440358	SMP	3	998.32	406.59		
420444340	SMP	3	1007.35	406.63		
420448300	SMP	3	1005.87	406.58		
420452304	SMP	3	1006.96	402.76		
420456331	SMP	3	1005.19	388.57		
420460314	SMP	3	1010.87	403.98		
420464298	SMP	3	1006.50	399.37		
420468304	SMP	3	1010.62	402.05		
420472349	SMP	3	1011.87	400.70		
420476416	SMP	3	1013.25	400.17		
420480312	SMP	3	1014.75	404.26		
420484307	SMP	3	1015.13	407.68		
420488340	SMP	3	1014.69	410.07		
420492333	SMP	3	1014.41	405.21		
420496300	SMP	3	1016.32	411.09		
420500304	SMP	3	1016.95	419.91		
420504360	SMP	3	1015.57	420.15		
420508341	SMP	3	1016.02	425.31		
420512175	SMP	3	1014.75	430.75		
420516306	SMP	3	1012.62	429.49		
420520305	SMP	3	1012.08	427.79		
420524338	SMP	3	1009.27	430.44		
420528300	SMP	3	1007.60	430.63		
420532325	SMP	3	1005.74	427.13		
420536312	SMP	3	1005.08	432.67		
420540308	SMP	3	1001.77	433.99		
420544309	SMP	3	1000.45	432.62		
420548319	SMP	3	999.00	430.78		
420552308	SMP	3	997.84	429.58		
420556319	SMP	3	997.53	427.67		
420560174	SMP	3	997.66	427.31		
420564322	SMP	3	997.25	426.42		
420568311	SMP	3	997.57	425.44		
420572322	SMP	3	998.73	421.84		
420577689	SMP	3	998.68	424.28		
420580339	SMP	3	1000.22	425.90		
420584333	SMP	3	1005.26	432.64		
420588323	SMP	3	1010.86	425.59		
420592171	SMP	3	1011.89	425.78		
420596303	SMP	3	1015.63	430.43		
420600319	SMP	3	1018.33	431.22		
420604334	SMP	3	1019.89	433.59		
420608295	SMP	3	1021.12	431.59		
420612289	SMP	3	1022.14	434.30		
420616310	SMP	3	1023.37	436.68		
420620329	SMP	3	1024.60	434.77		
420624175	SMP	3	1025.93	435.48		
420628302	SMP	3	1026.09	433.82		
420632300	SMP	3	1024.62	436.97		
420636324	SMP	3	1024.86	440.69		
420640179	SMP	3	1022.85	437.69		
420644299	SMP	3	1020.96	436.14		
420648299	SMP	3	1020.61	439.13		
420652322	SMP	3	1020.06	441.46		
420656194	SMP	3	1020.40	440.38		
420660308	SMP	3	1022.29	438.16		
420664300	SMP	3	1020.79	441.28		
420668324	SMP	3	1020.58	440.24		
420672192	SMP	3	1018.85	443.03		
420676302	SMP	3	1020.13	442.44		
420680301	SMP	3	1018.19	441.82		
420684324	SMP	3	1019.52	442.54		
420688206	SMP	3	1020.46	443.64		
420692301	SMP	3	1020.10	443.58		
420696299	SMP	3	1019.52	442.74		
420700321	SMP	3	1018.96	444.96		
420704166	SMP	3	1018.43	444.34		
420708306	SMP	3	1017.95	446.21		
420712299	SMP	3	1017.66	442.50		
420716319	SMP	3	1017.93	440.00		
420720192	SMP	3	1017.20	438.45		
420724307	SMP	3	1018.24	437.95		
420728289	SMP	3	1017.31	434.73		
420732309	SMP	3	1016.19	436.50		
420736173	SMP	3	1016.01	436.00		
420740305	SMP	3	1016.47	433.32		
420744303	SMP	3	1017.18	430.60		
420748297	SMP	3	1016.94	430.61		
420752181	SMP	3	1017.63	431.81		
420756189	SMP	3	1017.26	432.94		
420760174	SMP	3	1017.31	434.07		
420764176	SMP	3	1018.04	433.67		
420768181	SMP	3	1017.70	435.69		
420772191	SMP	3	1018.33	439.13		
420776176	SMP	3	1019.22	438.28		
420780168	SMP	3	1020.11	438.45		
420784171	SMP	3	1021.06	440.42		
420788387	SMP	3	1021.53	443.26		
420792188	SMP	3	1022.07	444.07		
420796172	SMP	3	1022.31	444.39		
420800185	SMP	3	1021.39	444.42		
420804170	SMP	3	1018.76	445.97		
420808181	SMP	3	1015.29	446.68		
420812172	SMP	3	1012.35	446.86		
420816173	SMP	3	1010.60	445.49		
420820169	SMP	3	1010.05	444.68		
420824179	SMP	3	1008.90	445.43		
420828169	SMP	3	1009.89	444.24		
420832172	SMP	3	1008.68	444.59		
420836171	SMP	3	1007.53	444.34		
420840180	SMP	3	1005.97	443.69		
420844189	SMP	3	1007.04	442.69		
420848194	SMP	3	1008.73	441.61		
420852172	SMP	3	1009.62	441.73		
420856179	SMP	3	1011.68	441.34		
420860185	SMP	3	1012.42	440.83		
420864168	SMP	3	1013.07	441.30		
420868186	SMP	3	1013.12	442.47		
420872190	SMP	3	1013.01	445.16		
420876172	SMP	3	1011.05	446.57		
420880162	SMP	3	1009.84	446.65		
420884184	SMP	3	1007.57	447.51		
420888193	SMP	3	1004.58	448.20		
420892179	SMP	3	1003.77	449.14		
420896156	SMP	3	1003.10	451.91		
420900186	SMP	3	1001.93	451.67		
420904168	SMP	3	1000.57	452.50		
420908190	SMP	3	999.42	452.13		
420912160	SMP	3	999.52	451.81		
420916146	SMP	3	998.49	450.16		
420920200	SMP	3	998.52	448.23		
420924185	SMP	3	998.78	446.60		
420928155	SMP	3	999.05	446.19		
420932151	SMP	3	999.65	446.01		
420936191	SMP	3	1000.08	444.77		
420940184	SMP	3	1000.15	443.15		
420944157	SMP	3	1000.25	442.53		
420948156	SMP	3	1000.18	441.30		
420952188	SMP	3	1000.64	441.01		
420956186	SMP	3	1002.88	440.95		
420960160	SMP	3	1005.99	441.69		
420964150	SMP	3	1022.83	441.96		
420968186	SMP	3	1070.57	443.28		
420972795	SMP	3	1093.48	447.69		
420976159	SMP	3	1107.60	444.90		
420980154	SMP	3	1161.58	437.42		
420984200	SMP	3	1180.63	436.79		
420988257	SMP	3	1185.63	427.19		
420992161	SMP	3	1170.10	436.02		
420996150	SMP	3	1173.18	428.24		
421000171	SMP	3	1165.10	432.33		
421004203	SMP	3	1166.88	428.26		
421008166	SMP	3	1166.82	426.63		
421012152	SMP	3	1165.61	431.35		
421016158	SMP	3	1167.66	426.81		
421020156	SMP	3	1171.11	425.16		
421024170	SMP	3	1172.09	425.07		
421028160	SMP	3	1168.20	426.90		
421032157	SMP	3	1160.28	427.15		
421036173	SMP	3	1158.89	427.73		
421040171	SMP	3	1174.62	425.06		
421044143	SMP	3	1178.45	421.53		
421048167	SMP	3	1176.92	418.35		
421052157	SMP	3	1185.12	412.26		
421056151	SMP	3	1184.42	411.72		
421060176	SMP	3	1182.44	413.75		
421064161	SMP	3	1160.76	427.12		
421068157	SMP	3	1169.81	424.62		
421072173	SMP	3	1167.29	430.19		
421076183	SMP	3	1179.44	429.47		
421080161	SMP	3	1183.11	425.32		
421084156	SMP	3	1181.87	430.80		
421088225	SMP	3	1174.52	437.97		
421092181	SMP	3	1182.48	422.61		
421096178	SMP	3	1180.31	434.90		
421100159	SMP	3	1179.09	426.25		
421104141	SMP	3	1166.52	438.10		
421108244	SMP	3	1166.61	437.96		
421112164	SMP	3	1171.67	435.56		
421116153	SMP	3	1175.70	435.55		
421120147	SMP	3	1174.70	435.82		
421124162	SMP	3	1174.75	437.66		
421128181	SMP	3	1161.67	438.55		
421132158	SMP	3	1159.66	439.17		
421136146	SMP	3	1159.78	442.66		
421140180	SMP	3	1164.98	445.20		
421144206	SMP	3	1163.72	444.89		
421148173	SMP	3	1167.31	443.36		
421152148	SMP	3	1168.57	444.19		
421156164	SMP	3	1169.98	442.38		
421160158	SMP	3	1173.26	442.47		
421164177	SMP	3	1175.15	441.47		
421168145	SMP	3	1169.06	444.57		
421172170	SMP	3	1172.59	444.59		
421176164	SMP	3	1161.44	445.75		
421180154	SMP	3	1160.08	444.13		
421184155	SMP	3	1156.45	443.18		
421188153	SMP	3	1163.62	445.19		
421192167	SMP	3	1154.81	446.30		
421196150	SMP	3	1150.97	447.59		
421200159	SMP	3	1146.04	450.64		
421204152	SMP	3	1145.55	452.32		
421208160	SMP	3	1142.90	454.78		
421212152	SMP	3	1141.63	455.79		
421216151	SMP	3	1139.49	456.73		
